111.0453054180 189.2135519370 4.0000000000
113.5625869822 192.3221357828 4.0000000000
113.5625869822 192.3221357828 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
109.6118336198 192.9478736429 4.0000000000
109.6118336198 192.9478736429 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
107.0945520556 189.8392897971 4.0000000000
107.0945520556 189.8392897971 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
108.5280238538 186.1049680911 4.0000000000
108.5280238538 186.1049680911 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
112.4787772162 185.4792302310 4.0000000000
112.4787772162 185.4792302310 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
114.9960587804 188.5878140768 4.0000000000
114.9960587804 188.5878140768 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

111.0453054180 189.2135519370 4.0000000000
113.5625869822 192.3221357828 4.0000000000
113.5625869822 192.3221357828 2.0000000000
111.0453054180 189.2135519370 2.0000000000
#

